type, size, algo, threshold, avg_ms
reverse, 42200, merge_insertion, 10, 12
reverse, 42200, merge_insertion, 16, 11
reverse, 42200, merge_insertion, 30, 10
reverse, 42300, merge, -1, 21
reverse, 42300, merge_insertion, 10, 12
reverse, 42300, merge_insertion, 16, 11
reverse, 42300, merge_insertion, 30, 10
reverse, 42400, merge, -1, 21
reverse, 42400, merge_insertion, 10, 12
reverse, 42400, merge_insertion, 16, 11
reverse, 42400, merge_insertion, 30, 10
reverse, 42500, merge, -1, 21
reverse, 42500, merge_insertion, 10, 12
reverse, 42500, merge_insertion, 16, 11
reverse, 42500, merge_insertion, 30, 10
reverse, 42600, merge, -1, 21
reverse, 42600, merge_insertion, 10, 12
reverse, 42600, merge_insertion, 16, 11
reverse, 42600, merge_insertion, 30, 10
reverse, 42700, merge, -1, 21
reverse, 42700, merge_insertion, 10, 12
reverse, 42700, merge_insertion, 16, 11
reverse, 42700, merge_insertion, 30, 10
reverse, 42800, merge, -1, 21
reverse, 42800, merge_insertion, 10, 12
reverse, 42800, merge_insertion, 16, 11
reverse, 42800, merge_insertion, 30, 10
reverse, 42900, merge, -1, 21
reverse, 42900, merge_insertion, 10, 12
reverse, 42900, merge_insertion, 16, 11
reverse, 42900, merge_insertion, 30, 10
reverse, 43000, merge, -1, 21
reverse, 43000, merge_insertion, 10, 12
reverse, 43000, merge_insertion, 16, 11
reverse, 43000, merge_insertion, 30, 10
reverse, 43100, merge, -1, 21
reverse, 43100, merge_insertion, 10, 12
reverse, 43100, merge_insertion, 16, 11
reverse, 43100, merge_insertion, 30, 10
reverse, 43200, merge, -1, 21
reverse, 43200, merge_insertion, 10, 12
reverse, 43200, merge_insertion, 16, 11
reverse, 43200, merge_insertion, 30, 10
reverse, 43300, merge, -1, 22
reverse, 43300, merge_insertion, 10, 12
reverse, 43300, merge_insertion, 16, 11
reverse, 43300, merge_insertion, 30, 10
reverse, 43400, merge, -1, 22
reverse, 43400, merge_insertion, 10, 12
reverse, 43400, merge_insertion, 16, 11
reverse, 43400, merge_insertion, 30, 10
reverse, 43500, merge, -1, 22
reverse, 43500, merge_insertion, 10, 13
reverse, 43500, merge_insertion, 16, 11
reverse, 43500, merge_insertion, 30, 10
reverse, 43600, merge, -1, 22
reverse, 43600, merge_insertion, 10, 13
reverse, 43600, merge_insertion, 16, 11
reverse, 43600, merge_insertion, 30, 10
reverse, 43700, merge, -1, 22
reverse, 43700, merge_insertion, 10, 13
reverse, 43700, merge_insertion, 16, 11
reverse, 43700, merge_insertion, 30, 10
reverse, 43800, merge, -1, 22
reverse, 43800, merge_insertion, 10, 13
reverse, 43800, merge_insertion, 16, 11
reverse, 43800, merge_insertion, 30, 10
reverse, 43900, merge, -1, 22
reverse, 43900, merge_insertion, 10, 13
reverse, 43900, merge_insertion, 16, 11
reverse, 43900, merge_insertion, 30, 10
reverse, 44000, merge, -1, 22
reverse, 44000, merge_insertion, 10, 13
reverse, 44000, merge_insertion, 16, 11
reverse, 44000, merge_insertion, 30, 10
reverse, 44100, merge, -1, 22
reverse, 44100, merge_insertion, 10, 13
reverse, 44100, merge_insertion, 16, 11
reverse, 44100, merge_insertion, 30, 10
reverse, 44200, merge, -1, 22
reverse, 44200, merge_insertion, 10, 13
reverse, 44200, merge_insertion, 16, 11
reverse, 44200, merge_insertion, 30, 11
reverse, 44300, merge, -1, 22
reverse, 44300, merge_insertion, 10, 13
reverse, 44300, merge_insertion, 16, 12
reverse, 44300, merge_insertion, 30, 11
reverse, 44400, merge, -1, 22
reverse, 44400, merge_insertion, 10, 13
reverse, 44400, merge_insertion, 16, 12
reverse, 44400, merge_insertion, 30, 11
reverse, 44500, merge, -1, 22
reverse, 44500, merge_insertion, 10, 13
reverse, 44500, merge_insertion, 16, 12
reverse, 44500, merge_insertion, 30, 11
reverse, 44600, merge, -1, 22
reverse, 44600, merge_insertion, 10, 13
reverse, 44600, merge_insertion, 16, 12
reverse, 44600, merge_insertion, 30, 11
reverse, 44700, merge, -1, 22
reverse, 44700, merge_insertion, 10, 13
reverse, 44700, merge_insertion, 16, 12
reverse, 44700, merge_insertion, 30, 11
reverse, 44800, merge, -1, 22
reverse, 44800, merge_insertion, 10, 13
reverse, 44800, merge_insertion, 16, 12
reverse, 44800, merge_insertion, 30, 11
reverse, 44900, merge, -1, 22
reverse, 44900, merge_insertion, 10, 13
reverse, 44900, merge_insertion, 16, 12
reverse, 44900, merge_insertion, 30, 11
reverse, 45000, merge, -1, 22
reverse, 45000, merge_insertion, 10, 14
reverse, 45000, merge_insertion, 16, 12
reverse, 45000, merge_insertion, 30, 11
reverse, 45100, merge, -1, 22
reverse, 45100, merge_insertion, 10, 14
reverse, 45100, merge_insertion, 16, 12
reverse, 45100, merge_insertion, 30, 11
reverse, 45200, merge, -1, 22
reverse, 45200, merge_insertion, 10, 14
reverse, 45200, merge_insertion, 16, 12
reverse, 45200, merge_insertion, 30, 11
reverse, 45300, merge, -1, 23
reverse, 45300, merge_insertion, 10, 14
reverse, 45300, merge_insertion, 16, 12
reverse, 45300, merge_insertion, 30, 11
reverse, 45400, merge, -1, 23
reverse, 45400, merge_insertion, 10, 14
reverse, 45400, merge_insertion, 16, 12
reverse, 45400, merge_insertion, 30, 11
reverse, 45500, merge, -1, 23
reverse, 45500, merge_insertion, 10, 13
reverse, 45500, merge_insertion, 16, 12
reverse, 45500, merge_insertion, 30, 11
reverse, 45600, merge, -1, 23
reverse, 45600, merge_insertion, 10, 14
reverse, 45600, merge_insertion, 16, 12
reverse, 45600, merge_insertion, 30, 11
reverse, 45700, merge, -1, 23
reverse, 45700, merge_insertion, 10, 14
reverse, 45700, merge_insertion, 16, 12
reverse, 45700, merge_insertion, 30, 11
reverse, 45800, merge, -1, 23
reverse, 45800, merge_insertion, 10, 14
reverse, 45800, merge_insertion, 16, 12
reverse, 45800, merge_insertion, 30, 11
reverse, 45900, merge, -1, 23
reverse, 45900, merge_insertion, 10, 14
reverse, 45900, merge_insertion, 16, 12
reverse, 45900, merge_insertion, 30, 11
reverse, 46000, merge, -1, 23
reverse, 46000, merge_insertion, 10, 14
reverse, 46000, merge_insertion, 16, 12
reverse, 46000, merge_insertion, 30, 11
reverse, 46100, merge, -1, 23
reverse, 46100, merge_insertion, 10, 14
reverse, 46100, merge_insertion, 16, 12
reverse, 46100, merge_insertion, 30, 11
reverse, 46200, merge, -1, 23
reverse, 46200, merge_insertion, 10, 14
reverse, 46200, merge_insertion, 16, 12
reverse, 46200, merge_insertion, 30, 11
reverse, 46300, merge, -1, 23
reverse, 46300, merge_insertion, 10, 14
reverse, 46300, merge_insertion, 16, 12
reverse, 46300, merge_insertion, 30, 11
reverse, 46400, merge, -1, 23
reverse, 46400, merge_insertion, 10, 14
reverse, 46400, merge_insertion, 16, 12
reverse, 46400, merge_insertion, 30, 11
reverse, 46500, merge, -1, 23
reverse, 46500, merge_insertion, 10, 14
reverse, 46500, merge_insertion, 16, 12
reverse, 46500, merge_insertion, 30, 11
reverse, 46600, merge, -1, 23
reverse, 46600, merge_insertion, 10, 14
reverse, 46600, merge_insertion, 16, 12
reverse, 46600, merge_insertion, 30, 11
reverse, 46700, merge, -1, 23
reverse, 46700, merge_insertion, 10, 14
reverse, 46700, merge_insertion, 16, 12
reverse, 46700, merge_insertion, 30, 11
reverse, 46800, merge, -1, 23
reverse, 46800, merge_insertion, 10, 14
reverse, 46800, merge_insertion, 16, 12
reverse, 46800, merge_insertion, 30, 11
reverse, 46900, merge, -1, 23
reverse, 46900, merge_insertion, 10, 14
reverse, 46900, merge_insertion, 16, 12
reverse, 46900, merge_insertion, 30, 11
reverse, 47000, merge, -1, 23
reverse, 47000, merge_insertion, 10, 14
reverse, 47000, merge_insertion, 16, 12
reverse, 47000, merge_insertion, 30, 11
reverse, 47100, merge, -1, 23
reverse, 47100, merge_insertion, 10, 14
reverse, 47100, merge_insertion, 16, 12
reverse, 47100, merge_insertion, 30, 11
reverse, 47200, merge, -1, 23
reverse, 47200, merge_insertion, 10, 14
reverse, 47200, merge_insertion, 16, 12
reverse, 47200, merge_insertion, 30, 11
reverse, 47300, merge, -1, 24
reverse, 47300, merge_insertion, 10, 14
reverse, 47300, merge_insertion, 16, 12
reverse, 47300, merge_insertion, 30, 11
reverse, 47400, merge, -1, 24
reverse, 47400, merge_insertion, 10, 14
reverse, 47400, merge_insertion, 16, 12
reverse, 47400, merge_insertion, 30, 11
reverse, 47500, merge, -1, 24
reverse, 47500, merge_insertion, 10, 14
reverse, 47500, merge_insertion, 16, 12
reverse, 47500, merge_insertion, 30, 11
reverse, 47600, merge, -1, 24
reverse, 47600, merge_insertion, 10, 14
reverse, 47600, merge_insertion, 16, 12
reverse, 47600, merge_insertion, 30, 11
reverse, 47700, merge, -1, 24
reverse, 47700, merge_insertion, 10, 14
reverse, 47700, merge_insertion, 16, 12
reverse, 47700, merge_insertion, 30, 11
reverse, 47800, merge, -1, 24
reverse, 47800, merge_insertion, 10, 14
reverse, 47800, merge_insertion, 16, 12
reverse, 47800, merge_insertion, 30, 11
reverse, 47900, merge, -1, 24
reverse, 47900, merge_insertion, 10, 14
reverse, 47900, merge_insertion, 16, 12
reverse, 47900, merge_insertion, 30, 11
reverse, 48000, merge, -1, 24
reverse, 48000, merge_insertion, 10, 14
reverse, 48000, merge_insertion, 16, 12
reverse, 48000, merge_insertion, 30, 11
reverse, 48100, merge, -1, 24
reverse, 48100, merge_insertion, 10, 14
reverse, 48100, merge_insertion, 16, 12
reverse, 48100, merge_insertion, 30, 12
reverse, 48200, merge, -1, 24
reverse, 48200, merge_insertion, 10, 14
reverse, 48200, merge_insertion, 16, 12
reverse, 48200, merge_insertion, 30, 12
reverse, 48300, merge, -1, 24
reverse, 48300, merge_insertion, 10, 14
reverse, 48300, merge_insertion, 16, 12
reverse, 48300, merge_insertion, 30, 12
reverse, 48400, merge, -1, 24
reverse, 48400, merge_insertion, 10, 14
reverse, 48400, merge_insertion, 16, 12
reverse, 48400, merge_insertion, 30, 12
reverse, 48500, merge, -1, 24
reverse, 48500, merge_insertion, 10, 14
reverse, 48500, merge_insertion, 16, 12
reverse, 48500, merge_insertion, 30, 12
reverse, 48600, merge, -1, 24
reverse, 48600, merge_insertion, 10, 14
reverse, 48600, merge_insertion, 16, 12
reverse, 48600, merge_insertion, 30, 12
reverse, 48700, merge, -1, 24
reverse, 48700, merge_insertion, 10, 14
reverse, 48700, merge_insertion, 16, 12
reverse, 48700, merge_insertion, 30, 12
reverse, 48800, merge, -1, 24
reverse, 48800, merge_insertion, 10, 14
reverse, 48800, merge_insertion, 16, 13
reverse, 48800, merge_insertion, 30, 12
reverse, 48900, merge, -1, 24
reverse, 48900, merge_insertion, 10, 14
reverse, 48900, merge_insertion, 16, 13
reverse, 48900, merge_insertion, 30, 12
reverse, 49000, merge, -1, 24
reverse, 49000, merge_insertion, 10, 14
reverse, 49000, merge_insertion, 16, 13
reverse, 49000, merge_insertion, 30, 12
reverse, 49100, merge, -1, 24
reverse, 49100, merge_insertion, 10, 14
reverse, 49100, merge_insertion, 16, 13
reverse, 49100, merge_insertion, 30, 12
reverse, 49200, merge, -1, 24
reverse, 49200, merge_insertion, 10, 14
reverse, 49200, merge_insertion, 16, 13
reverse, 49200, merge_insertion, 30, 12
reverse, 49300, merge, -1, 24
reverse, 49300, merge_insertion, 10, 15
reverse, 49300, merge_insertion, 16, 13
reverse, 49300, merge_insertion, 30, 12
reverse, 49400, merge, -1, 25
reverse, 49400, merge_insertion, 10, 15
reverse, 49400, merge_insertion, 16, 13
reverse, 49400, merge_insertion, 30, 12
reverse, 49500, merge, -1, 25
reverse, 49500, merge_insertion, 10, 15
reverse, 49500, merge_insertion, 16, 13
reverse, 49500, merge_insertion, 30, 12
reverse, 49600, merge, -1, 25
reverse, 49600, merge_insertion, 10, 15
reverse, 49600, merge_insertion, 16, 13
reverse, 49600, merge_insertion, 30, 12
reverse, 49700, merge, -1, 25
reverse, 49700, merge_insertion, 10, 15
reverse, 49700, merge_insertion, 16, 13
reverse, 49700, merge_insertion, 30, 12
reverse, 49800, merge, -1, 25
reverse, 49800, merge_insertion, 10, 15
reverse, 49800, merge_insertion, 16, 13
reverse, 49800, merge_insertion, 30, 12
reverse, 49900, merge, -1, 25
reverse, 49900, merge_insertion, 10, 15
reverse, 49900, merge_insertion, 16, 13
reverse, 49900, merge_insertion, 30, 12
reverse, 50000, merge, -1, 25
reverse, 50000, merge_insertion, 10, 15
reverse, 50000, merge_insertion, 16, 13
reverse, 50000, merge_insertion, 30, 12
reverse, 50100, merge, -1, 25
reverse, 50100, merge_insertion, 10, 15
reverse, 50100, merge_insertion, 16, 13
reverse, 50100, merge_insertion, 30, 12
reverse, 50200, merge, -1, 25
reverse, 50200, merge_insertion, 10, 15
reverse, 50200, merge_insertion, 16, 13
reverse, 50200, merge_insertion, 30, 12
reverse, 50300, merge, -1, 25
reverse, 50300, merge_insertion, 10, 15
reverse, 50300, merge_insertion, 16, 13
reverse, 50300, merge_insertion, 30, 12
reverse, 50400, merge, -1, 25
reverse, 50400, merge_insertion, 10, 15
reverse, 50400, merge_insertion, 16, 13
reverse, 50400, merge_insertion, 30, 12
reverse, 50500, merge, -1, 25
reverse, 50500, merge_insertion, 10, 15
reverse, 50500, merge_insertion, 16, 13
reverse, 50500, merge_insertion, 30, 12
reverse, 50600, merge, -1, 25
reverse, 50600, merge_insertion, 10, 15
reverse, 50600, merge_insertion, 16, 13
reverse, 50600, merge_insertion, 30, 12
reverse, 50700, merge, -1, 25
reverse, 50700, merge_insertion, 10, 15
reverse, 50700, merge_insertion, 16, 13
reverse, 50700, merge_insertion, 30, 12
reverse, 50800, merge, -1, 25
reverse, 50800, merge_insertion, 10, 15
reverse, 50800, merge_insertion, 16, 13
reverse, 50800, merge_insertion, 30, 12
reverse, 50900, merge, -1, 26
reverse, 50900, merge_insertion, 10, 15
reverse, 50900, merge_insertion, 16, 13
reverse, 50900, merge_insertion, 30, 12
reverse, 51000, merge, -1, 26
reverse, 51000, merge_insertion, 10, 15
reverse, 51000, merge_insertion, 16, 13
reverse, 51000, merge_insertion, 30, 12
reverse, 51100, merge, -1, 26
reverse, 51100, merge_insertion, 10, 15
reverse, 51100, merge_insertion, 16, 13
reverse, 51100, merge_insertion, 30, 12
reverse, 51200, merge, -1, 26
reverse, 51200, merge_insertion, 10, 15
reverse, 51200, merge_insertion, 16, 13
reverse, 51200, merge_insertion, 30, 12
reverse, 51300, merge, -1, 26
reverse, 51300, merge_insertion, 10, 15
reverse, 51300, merge_insertion, 16, 13
reverse, 51300, merge_insertion, 30, 12
reverse, 51400, merge, -1, 25
reverse, 51400, merge_insertion, 10, 15
reverse, 51400, merge_insertion, 16, 13
reverse, 51400, merge_insertion, 30, 12
reverse, 51500, merge, -1, 25
reverse, 51500, merge_insertion, 10, 15
reverse, 51500, merge_insertion, 16, 14
reverse, 51500, merge_insertion, 30, 12
reverse, 51600, merge, -1, 26
reverse, 51600, merge_insertion, 10, 15
reverse, 51600, merge_insertion, 16, 13
reverse, 51600, merge_insertion, 30, 12
reverse, 51700, merge, -1, 26
reverse, 51700, merge_insertion, 10, 15
reverse, 51700, merge_insertion, 16, 13
reverse, 51700, merge_insertion, 30, 12
reverse, 51800, merge, -1, 26
reverse, 51800, merge_insertion, 10, 15
reverse, 51800, merge_insertion, 16, 13
reverse, 51800, merge_insertion, 30, 12
reverse, 51900, merge, -1, 26
reverse, 51900, merge_insertion, 10, 15
reverse, 51900, merge_insertion, 16, 13
reverse, 51900, merge_insertion, 30, 13
reverse, 52000, merge, -1, 26
reverse, 52000, merge_insertion, 10, 15
reverse, 52000, merge_insertion, 16, 13
reverse, 52000, merge_insertion, 30, 12
reverse, 52100, merge, -1, 26
reverse, 52100, merge_insertion, 10, 15
reverse, 52100, merge_insertion, 16, 13
reverse, 52100, merge_insertion, 30, 13
reverse, 52200, merge, -1, 26
reverse, 52200, merge_insertion, 10, 15
reverse, 52200, merge_insertion, 16, 13
reverse, 52200, merge_insertion, 30, 13
reverse, 52300, merge, -1, 26
reverse, 52300, merge_insertion, 10, 15
reverse, 52300, merge_insertion, 16, 13
reverse, 52300, merge_insertion, 30, 13
reverse, 52400, merge, -1, 26
reverse, 52400, merge_insertion, 10, 15
reverse, 52400, merge_insertion, 16, 13
reverse, 52400, merge_insertion, 30, 13
reverse, 52500, merge, -1, 26
reverse, 52500, merge_insertion, 10, 15
reverse, 52500, merge_insertion, 16, 13
reverse, 52500, merge_insertion, 30, 13
reverse, 52600, merge, -1, 26
reverse, 52600, merge_insertion, 10, 15
reverse, 52600, merge_insertion, 16, 13
reverse, 52600, merge_insertion, 30, 13
reverse, 52700, merge, -1, 26
reverse, 52700, merge_insertion, 10, 15
reverse, 52700, merge_insertion, 16, 14
reverse, 52700, merge_insertion, 30, 13
reverse, 52800, merge, -1, 26
reverse, 52800, merge_insertion, 10, 15
reverse, 52800, merge_insertion, 16, 14
reverse, 52800, merge_insertion, 30, 13
reverse, 52900, merge, -1, 29
reverse, 52900, merge_insertion, 10, 16
reverse, 52900, merge_insertion, 16, 14
reverse, 52900, merge_insertion, 30, 15
reverse, 53000, merge, -1, 28
reverse, 53000, merge_insertion, 10, 16
reverse, 53000, merge_insertion, 16, 15
reverse, 53000, merge_insertion, 30, 13
reverse, 53100, merge, -1, 29
reverse, 53100, merge_insertion, 10, 16
reverse, 53100, merge_insertion, 16, 14
reverse, 53100, merge_insertion, 30, 13
reverse, 53200, merge, -1, 30
reverse, 53200, merge_insertion, 10, 16
reverse, 53200, merge_insertion, 16, 14
reverse, 53200, merge_insertion, 30, 13
reverse, 53300, merge, -1, 33
reverse, 53300, merge_insertion, 10, 16
reverse, 53300, merge_insertion, 16, 14
reverse, 53300, merge_insertion, 30, 13
reverse, 53400, merge, -1, 31
reverse, 53400, merge_insertion, 10, 16
reverse, 53400, merge_insertion, 16, 14
reverse, 53400, merge_insertion, 30, 13
reverse, 53500, merge, -1, 27
reverse, 53500, merge_insertion, 10, 23
reverse, 53500, merge_insertion, 16, 14
reverse, 53500, merge_insertion, 30, 13
reverse, 53600, merge, -1, 27
reverse, 53600, merge_insertion, 10, 23
reverse, 53600, merge_insertion, 16, 14
reverse, 53600, merge_insertion, 30, 13
reverse, 53700, merge, -1, 27
reverse, 53700, merge_insertion, 10, 16
reverse, 53700, merge_insertion, 16, 16
reverse, 53700, merge_insertion, 30, 15
reverse, 53800, merge, -1, 27
reverse, 53800, merge_insertion, 10, 16
reverse, 53800, merge_insertion, 16, 15
reverse, 53800, merge_insertion, 30, 14
reverse, 53900, merge, -1, 27
reverse, 53900, merge_insertion, 10, 17
reverse, 53900, merge_insertion, 16, 15
reverse, 53900, merge_insertion, 30, 13
reverse, 54000, merge, -1, 27
reverse, 54000, merge_insertion, 10, 16
reverse, 54000, merge_insertion, 16, 14
reverse, 54000, merge_insertion, 30, 13
reverse, 54100, merge, -1, 27
reverse, 54100, merge_insertion, 10, 16
reverse, 54100, merge_insertion, 16, 14
reverse, 54100, merge_insertion, 30, 13
reverse, 54200, merge, -1, 27
reverse, 54200, merge_insertion, 10, 16
reverse, 54200, merge_insertion, 16, 14
reverse, 54200, merge_insertion, 30, 13
reverse, 54300, merge, -1, 27
reverse, 54300, merge_insertion, 10, 16
reverse, 54300, merge_insertion, 16, 14
reverse, 54300, merge_insertion, 30, 13
reverse, 54400, merge, -1, 27
reverse, 54400, merge_insertion, 10, 16
reverse, 54400, merge_insertion, 16, 14
reverse, 54400, merge_insertion, 30, 13
reverse, 54500, merge, -1, 27
reverse, 54500, merge_insertion, 10, 16
reverse, 54500, merge_insertion, 16, 14
reverse, 54500, merge_insertion, 30, 13
reverse, 54600, merge, -1, 27
reverse, 54600, merge_insertion, 10, 16
reverse, 54600, merge_insertion, 16, 14
reverse, 54600, merge_insertion, 30, 13
reverse, 54700, merge, -1, 27
reverse, 54700, merge_insertion, 10, 16
reverse, 54700, merge_insertion, 16, 14
reverse, 54700, merge_insertion, 30, 13
reverse, 54800, merge, -1, 27
reverse, 54800, merge_insertion, 10, 16
reverse, 54800, merge_insertion, 16, 14
reverse, 54800, merge_insertion, 30, 13
reverse, 54900, merge, -1, 27
reverse, 54900, merge_insertion, 10, 16
reverse, 54900, merge_insertion, 16, 14
reverse, 54900, merge_insertion, 30, 13
reverse, 55000, merge, -1, 27
reverse, 55000, merge_insertion, 10, 16
reverse, 55000, merge_insertion, 16, 14
reverse, 55000, merge_insertion, 30, 13
reverse, 55100, merge, -1, 27
reverse, 55100, merge_insertion, 10, 16
reverse, 55100, merge_insertion, 16, 14
reverse, 55100, merge_insertion, 30, 13
reverse, 55200, merge, -1, 27
reverse, 55200, merge_insertion, 10, 16
reverse, 55200, merge_insertion, 16, 14
reverse, 55200, merge_insertion, 30, 13
reverse, 55300, merge, -1, 27
reverse, 55300, merge_insertion, 10, 16
reverse, 55300, merge_insertion, 16, 14
reverse, 55300, merge_insertion, 30, 13
reverse, 55400, merge, -1, 27
reverse, 55400, merge_insertion, 10, 16
reverse, 55400, merge_insertion, 16, 14
reverse, 55400, merge_insertion, 30, 13
reverse, 55500, merge, -1, 27
reverse, 55500, merge_insertion, 10, 16
reverse, 55500, merge_insertion, 16, 14
reverse, 55500, merge_insertion, 30, 13
reverse, 55600, merge, -1, 28
reverse, 55600, merge_insertion, 10, 16
reverse, 55600, merge_insertion, 16, 14
reverse, 55600, merge_insertion, 30, 14
reverse, 55700, merge, -1, 28
reverse, 55700, merge_insertion, 10, 16
reverse, 55700, merge_insertion, 16, 14
reverse, 55700, merge_insertion, 30, 14
reverse, 55800, merge, -1, 28
reverse, 55800, merge_insertion, 10, 17
reverse, 55800, merge_insertion, 16, 14
reverse, 55800, merge_insertion, 30, 14
reverse, 55900, merge, -1, 28
reverse, 55900, merge_insertion, 10, 24
reverse, 55900, merge_insertion, 16, 15
reverse, 55900, merge_insertion, 30, 14
reverse, 56000, merge, -1, 29
reverse, 56000, merge_insertion, 10, 16
reverse, 56000, merge_insertion, 16, 14
reverse, 56000, merge_insertion, 30, 14
reverse, 56100, merge, -1, 28
reverse, 56100, merge_insertion, 10, 16
reverse, 56100, merge_insertion, 16, 14
reverse, 56100, merge_insertion, 30, 14
reverse, 56200, merge, -1, 28
reverse, 56200, merge_insertion, 10, 16
reverse, 56200, merge_insertion, 16, 14
reverse, 56200, merge_insertion, 30, 14
reverse, 56300, merge, -1, 28
reverse, 56300, merge_insertion, 10, 16
reverse, 56300, merge_insertion, 16, 14
reverse, 56300, merge_insertion, 30, 14
reverse, 56400, merge, -1, 28
reverse, 56400, merge_insertion, 10, 16
reverse, 56400, merge_insertion, 16, 14
reverse, 56400, merge_insertion, 30, 14
reverse, 56500, merge, -1, 28
reverse, 56500, merge_insertion, 10, 16
reverse, 56500, merge_insertion, 16, 14
reverse, 56500, merge_insertion, 30, 14
reverse, 56600, merge, -1, 28
reverse, 56600, merge_insertion, 10, 16
reverse, 56600, merge_insertion, 16, 14
reverse, 56600, merge_insertion, 30, 14
reverse, 56700, merge, -1, 28
reverse, 56700, merge_insertion, 10, 16
reverse, 56700, merge_insertion, 16, 14
reverse, 56700, merge_insertion, 30, 14
reverse, 56800, merge, -1, 28
reverse, 56800, merge_insertion, 10, 16
reverse, 56800, merge_insertion, 16, 14
reverse, 56800, merge_insertion, 30, 14
reverse, 56900, merge, -1, 29
reverse, 56900, merge_insertion, 10, 16
reverse, 56900, merge_insertion, 16, 15
reverse, 56900, merge_insertion, 30, 14
reverse, 57000, merge, -1, 28
reverse, 57000, merge_insertion, 10, 16
reverse, 57000, merge_insertion, 16, 15
reverse, 57000, merge_insertion, 30, 14
reverse, 57100, merge, -1, 28
reverse, 57100, merge_insertion, 10, 16
reverse, 57100, merge_insertion, 16, 15
reverse, 57100, merge_insertion, 30, 14
reverse, 57200, merge, -1, 28
reverse, 57200, merge_insertion, 10, 16
reverse, 57200, merge_insertion, 16, 15
reverse, 57200, merge_insertion, 30, 14
reverse, 57300, merge, -1, 28
reverse, 57300, merge_insertion, 10, 16
reverse, 57300, merge_insertion, 16, 15
reverse, 57300, merge_insertion, 30, 14
reverse, 57400, merge, -1, 29
reverse, 57400, merge_insertion, 10, 16
reverse, 57400, merge_insertion, 16, 15
reverse, 57400, merge_insertion, 30, 14
reverse, 57500, merge, -1, 29
reverse, 57500, merge_insertion, 10, 16
reverse, 57500, merge_insertion, 16, 15
reverse, 57500, merge_insertion, 30, 14
reverse, 57600, merge, -1, 29
reverse, 57600, merge_insertion, 10, 16
reverse, 57600, merge_insertion, 16, 15
reverse, 57600, merge_insertion, 30, 14
reverse, 57700, merge, -1, 29
reverse, 57700, merge_insertion, 10, 16
reverse, 57700, merge_insertion, 16, 15
reverse, 57700, merge_insertion, 30, 14
reverse, 57800, merge, -1, 29
reverse, 57800, merge_insertion, 10, 17
reverse, 57800, merge_insertion, 16, 15
reverse, 57800, merge_insertion, 30, 14
reverse, 57900, merge, -1, 29
reverse, 57900, merge_insertion, 10, 17
reverse, 57900, merge_insertion, 16, 15
reverse, 57900, merge_insertion, 30, 14
reverse, 58000, merge, -1, 29
reverse, 58000, merge_insertion, 10, 17
reverse, 58000, merge_insertion, 16, 15
reverse, 58000, merge_insertion, 30, 14
reverse, 58100, merge, -1, 29
reverse, 58100, merge_insertion, 10, 17
reverse, 58100, merge_insertion, 16, 15
reverse, 58100, merge_insertion, 30, 14
reverse, 58200, merge, -1, 29
reverse, 58200, merge_insertion, 10, 17
reverse, 58200, merge_insertion, 16, 15
reverse, 58200, merge_insertion, 30, 14
reverse, 58300, merge, -1, 29
reverse, 58300, merge_insertion, 10, 17
reverse, 58300, merge_insertion, 16, 15
reverse, 58300, merge_insertion, 30, 14
reverse, 58400, merge, -1, 29
reverse, 58400, merge_insertion, 10, 17
reverse, 58400, merge_insertion, 16, 15
reverse, 58400, merge_insertion, 30, 14
reverse, 58500, merge, -1, 29
reverse, 58500, merge_insertion, 10, 17
reverse, 58500, merge_insertion, 16, 15
reverse, 58500, merge_insertion, 30, 14
reverse, 58600, merge, -1, 29
reverse, 58600, merge_insertion, 10, 17
reverse, 58600, merge_insertion, 16, 15
reverse, 58600, merge_insertion, 30, 14
reverse, 58700, merge, -1, 29
reverse, 58700, merge_insertion, 10, 17
reverse, 58700, merge_insertion, 16, 15
reverse, 58700, merge_insertion, 30, 14
reverse, 58800, merge, -1, 29
reverse, 58800, merge_insertion, 10, 17
reverse, 58800, merge_insertion, 16, 15
reverse, 58800, merge_insertion, 30, 14
reverse, 58900, merge, -1, 29
reverse, 58900, merge_insertion, 10, 17
reverse, 58900, merge_insertion, 16, 15
reverse, 58900, merge_insertion, 30, 14
reverse, 59000, merge, -1, 29
reverse, 59000, merge_insertion, 10, 17
reverse, 59000, merge_insertion, 16, 15
reverse, 59000, merge_insertion, 30, 14
reverse, 59100, merge, -1, 29
reverse, 59100, merge_insertion, 10, 17
reverse, 59100, merge_insertion, 16, 15
reverse, 59100, merge_insertion, 30, 14
reverse, 59200, merge, -1, 29
reverse, 59200, merge_insertion, 10, 17
reverse, 59200, merge_insertion, 16, 15
reverse, 59200, merge_insertion, 30, 14
reverse, 59300, merge, -1, 29
reverse, 59300, merge_insertion, 10, 17
reverse, 59300, merge_insertion, 16, 15
reverse, 59300, merge_insertion, 30, 15
reverse, 59400, merge, -1, 29
reverse, 59400, merge_insertion, 10, 17
reverse, 59400, merge_insertion, 16, 15
reverse, 59400, merge_insertion, 30, 15
reverse, 59500, merge, -1, 29
reverse, 59500, merge_insertion, 10, 17
reverse, 59500, merge_insertion, 16, 15
reverse, 59500, merge_insertion, 30, 15
reverse, 59600, merge, -1, 30
reverse, 59600, merge_insertion, 10, 17
reverse, 59600, merge_insertion, 16, 15
reverse, 59600, merge_insertion, 30, 15
